artist,album,_img_,img,track,date
OOZE ,Cableway,https://lh3.googleusercontent.com/38M7LnCHiKuOE9VC52lLzWL2_tLY1TO1vXBAjNhmD-rJw4kw6F_KUpaucUPETpgFIefjRTs4UvzY_kMV=w302-h302-l90-rj,https://lh3.googleusercontent.com/38M7LnCHiKuOE9VC52lLzWL2_tLY1TO1vXBAjNhmD-rJw4kw6F_KUpaucUPETpgFIefjRTs4UvzY_kMV=w302-h302-l90-rj,https://music.youtube.com/watch?v=WpzJPfyoMg4&feature=share,2019-12-04
Kadnay,Полон,https://lh3.googleusercontent.com/3Gz7qzW5FqsCay8BVEJmvq8vKGZVbPa_HrQUzfHHlHfmlvgCHBSoHTm_kzBQ8IZLWsz9oB0yMbLkZawY-w=w302-h302-l90-rj,https://lh3.googleusercontent.com/3Gz7qzW5FqsCay8BVEJmvq8vKGZVbPa_HrQUzfHHlHfmlvgCHBSoHTm_kzBQ8IZLWsz9oB0yMbLkZawY-w=w302-h302-l90-rj,https://music.youtube.com/watch?v=XsCcqvzb0-o&feature=share,2019-05-24
MY EX I,МОНСТРИ II,https://lh3.googleusercontent.com/3lGhSW2tnI3hRruPpfdq6NkaHlQ2Gu_fvMAs_x4sOEPMdhylf0PN0eIPg05UYbAXGutBpW_eNKA5Ur5G=w302-h302-l90-rj,https://lh3.googleusercontent.com/3lGhSW2tnI3hRruPpfdq6NkaHlQ2Gu_fvMAs_x4sOEPMdhylf0PN0eIPg05UYbAXGutBpW_eNKA5Ur5G=w302-h302-l90-rj,https://music.youtube.com/watch?v=YvkQxRMP9cA&feature=share,2019-01-12
DANYLO,Home,https://lh3.googleusercontent.com/3vk9NEOz2bW_PnI-uv5vZFnU7qZ857YxR2a1XHiQa-TrreMVksRQIuJUL7K2Gk9UrSrZgovSZVhGlw8=w302-h302-l90-rj,https://lh3.googleusercontent.com/3vk9NEOz2bW_PnI-uv5vZFnU7qZ857YxR2a1XHiQa-TrreMVksRQIuJUL7K2Gk9UrSrZgovSZVhGlw8=w302-h302-l90-rj,https://music.youtube.com/watch?v=aAnMqBba5Zk&feature=share,2019-11-05
LAYAH,САМ ЗА СЕБЯ,https://lh3.googleusercontent.com/3VyEjX1E6YztsWQ-1RNBB8LzPsD8aiiaOdOHu-rZu2286VbVmyjZbQrFV-k8ywnSsV4FSxNclaiRJMk=w302-h302-l90-rj,https://lh3.googleusercontent.com/3VyEjX1E6YztsWQ-1RNBB8LzPsD8aiiaOdOHu-rZu2286VbVmyjZbQrFV-k8ywnSsV4FSxNclaiRJMk=w302-h302-l90-rj,https://music.youtube.com/watch?v=N-DQMatWbkY&feature=share,2019-06-21
Время и Стекло,VISLOVO,https://lh3.googleusercontent.com/43OxX05JOFUbQVGteH8mIJCQaIN-nGjw5HLDg58wlKnIBZPjeLqkqnO4CdIxu5KJs-wMwGTWsmKKXVKn=w302-h302-l90-rj,https://lh3.googleusercontent.com/43OxX05JOFUbQVGteH8mIJCQaIN-nGjw5HLDg58wlKnIBZPjeLqkqnO4CdIxu5KJs-wMwGTWsmKKXVKn=w302-h302-l90-rj,https://music.youtube.com/watch?v=EEKpoJ2M6b0&feature=share,2019-07-05
Kentawr,Golden Age Of Decay,https://lh3.googleusercontent.com/4F2F22Fv_xIBub_KUUIV33Vv3GFrJbwBzdU-TDEewKIWVVdBbEpRAzJmxX2PF2gtGpmnZWqMk1BA-_cO=w302-h302-l90-rj,https://lh3.googleusercontent.com/4F2F22Fv_xIBub_KUUIV33Vv3GFrJbwBzdU-TDEewKIWVVdBbEpRAzJmxX2PF2gtGpmnZWqMk1BA-_cO=w302-h302-l90-rj,https://music.youtube.com/watch?v=9H3u8j-Ykw4&feature=share,2019-12-26
Смеющийся тигр ,кажущееся,https://lh3.googleusercontent.com/4J1iAaIjIKeH10-PGnLFk_H8jhP0_T3CGGfH-Y04XAFVjnqxfr389R1y9JdksZTrjk4BwNTdiZRcHDr8RA=w302-h302-l90-rj,https://lh3.googleusercontent.com/4J1iAaIjIKeH10-PGnLFk_H8jhP0_T3CGGfH-Y04XAFVjnqxfr389R1y9JdksZTrjk4BwNTdiZRcHDr8RA=w302-h302-l90-rj,https://music.youtube.com/watch?v=tJiNFvYe7qk&feature=share,2019-11-14
MIDDLE FINGER,ALWAYS ON THE RUN,https://lh3.googleusercontent.com/4MhF5EtJ9i4OFRQjxv4rCEHrMbLHPBnXs8UjRY4fC4t3FGcPrU8WUVeN_WMnrH66BZMG9Wi5Imi0Dm8M=w302-h302-l90-rj,https://lh3.googleusercontent.com/4MhF5EtJ9i4OFRQjxv4rCEHrMbLHPBnXs8UjRY4fC4t3FGcPrU8WUVeN_WMnrH66BZMG9Wi5Imi0Dm8M=w302-h302-l90-rj,https://music.youtube.com/watch?v=v4Dq8O8PZQs&feature=share,2019-02-11
Эфир и фирн,Кров | Shelter,https://lh3.googleusercontent.com/4OEPOch0MoeZ75okkbUAXtC2wGqwF4A_bauo-77dACBWHH8TYdWogOG6Sfjd7BNqT7LE5t74WpZZJpWOIA=w302-h302-l90-rj,https://lh3.googleusercontent.com/4OEPOch0MoeZ75okkbUAXtC2wGqwF4A_bauo-77dACBWHH8TYdWogOG6Sfjd7BNqT7LE5t74WpZZJpWOIA=w302-h302-l90-rj,https://music.youtube.com/watch?v=AhCsVMSGd1Y&feature=share,2019-08-12
НЕРВЫ,Слэм и депрессия,https://lh3.googleusercontent.com/4V1AqqJt9llUWXbSQ805g1lFI4mIYCLLoIOJuGq_UCj17d_3T8IsiIigV2zbyEugB-4oKCCEB195IORb=w302-h302-l90-rj,https://lh3.googleusercontent.com/4V1AqqJt9llUWXbSQ805g1lFI4mIYCLLoIOJuGq_UCj17d_3T8IsiIigV2zbyEugB-4oKCCEB195IORb=w302-h302-l90-rj,https://music.youtube.com/watch?v=gwlfa9_3r_I&feature=share,2019-02-27
Suinsight & Layaboutguy,LayaSight,https://lh3.googleusercontent.com/4ypYSIC_Iy7kOJwwSkXOgq0S0VItaTYmND-JtK6j9HSZJmj3ABKrXu7nXtfZphtCbE2n6trP3oNNtEpa=w302-h302-l90-rj,https://lh3.googleusercontent.com/4ypYSIC_Iy7kOJwwSkXOgq0S0VItaTYmND-JtK6j9HSZJmj3ABKrXu7nXtfZphtCbE2n6trP3oNNtEpa=w302-h302-l90-rj,https://music.youtube.com/watch?v=vYAsmami76E&feature=share,2019-03-13
EMMX,Reach for the Sky,https://lh3.googleusercontent.com/4yQVVvl8EHZPBoE4aA0rv0v0ZAjYZitUVqxpJjzjIt0rz77rjf_afeKYecaxhgAhNpPLfZp4wwf5Ow85=w302-h302-l90-rj,https://lh3.googleusercontent.com/4yQVVvl8EHZPBoE4aA0rv0v0ZAjYZitUVqxpJjzjIt0rz77rjf_afeKYecaxhgAhNpPLfZp4wwf5Ow85=w302-h302-l90-rj,https://music.youtube.com/watch?v=XeFhqLg-z-c&feature=share,2019-09-04
ТИНА КАРОЛЬ,Різдвяна історія,https://lh3.googleusercontent.com/51e05UfdhbwSDO_5m65JM31lJklnDmdKfQX7G0ZcSnMce15goaHjKDAp7g3x8HnvGIqSthgF9ZDVCvg2=w302-h302-l90-rj,https://lh3.googleusercontent.com/51e05UfdhbwSDO_5m65JM31lJklnDmdKfQX7G0ZcSnMce15goaHjKDAp7g3x8HnvGIqSthgF9ZDVCvg2=w302-h302-l90-rj,https://music.youtube.com/watch?v=AZRL17msqJ0&feature=share,2019-12-19
Jazzn't Lost,LifeTime,https://lh3.googleusercontent.com/565Vpmz_lNZ6TAZ9qGu4CIswg1W73vhIxYGxo6kHzC5L9Vlu63rEL0SP_5bIwRHBu4RWd-42CwLI8Es=w302-h302-l90-rj,https://lh3.googleusercontent.com/565Vpmz_lNZ6TAZ9qGu4CIswg1W73vhIxYGxo6kHzC5L9Vlu63rEL0SP_5bIwRHBu4RWd-42CwLI8Es=w302-h302-l90-rj,https://music.youtube.com/watch?v=joxEOCqfEAo&feature=share,2019-10-10
НЕАНГЕЛЫ,13,https://lh3.googleusercontent.com/5aGbpkL9BcCeZ7vTmoVMr-Ac7Yz1viaai7XZrA6AI2CtH5HzvgApCSbH61mDUbmajg4y3BAy1utTpOHA=w302-h302-l90-rj,https://lh3.googleusercontent.com/5aGbpkL9BcCeZ7vTmoVMr-Ac7Yz1viaai7XZrA6AI2CtH5HzvgApCSbH61mDUbmajg4y3BAy1utTpOHA=w302-h302-l90-rj,https://music.youtube.com/watch?v=vwjKeOwh_Zk&feature=share,2019-10-03
ПТП,/NINA,https://lh3.googleusercontent.com/5BTkzquUro2i1euOZyMDQeBgJ-5E-ecOiXoy2fmUpbRoXDdTPmOEyWfs2CYjTQshfNzXh14Q9biELbo=w302-h302-l90-rj,https://lh3.googleusercontent.com/5BTkzquUro2i1euOZyMDQeBgJ-5E-ecOiXoy2fmUpbRoXDdTPmOEyWfs2CYjTQshfNzXh14Q9biELbo=w302-h302-l90-rj,https://music.youtube.com/watch?v=osvmTUn6cBw&feature=share,2019-11-22
DIMA LIBRA & HORIZON,Місто,https://lh3.googleusercontent.com/5c4cY6iPbj-F8ZJ8oblu0w_8CQgTQbSyr2XwbObXnlbBP5h9P_4Mb8NceJQb6PleXEl5wrOn-yFuoaHk=w302-h302-l90-rj,https://lh3.googleusercontent.com/5c4cY6iPbj-F8ZJ8oblu0w_8CQgTQbSyr2XwbObXnlbBP5h9P_4Mb8NceJQb6PleXEl5wrOn-yFuoaHk=w302-h302-l90-rj,https://music.youtube.com/watch?v=4IexD-SGFhs&feature=share,2019-06-11
Dan Alien,Bootlegger's Dream,https://lh3.googleusercontent.com/5GLDzxfgOhBRMe5gKxx8KDzuKJ77pgMrG5PWUebLxRz182oDWGa_eRp91NOEbp_RI4xkuYV8PtvGrnM=w302-h302-l90-rj,https://lh3.googleusercontent.com/5GLDzxfgOhBRMe5gKxx8KDzuKJ77pgMrG5PWUebLxRz182oDWGa_eRp91NOEbp_RI4xkuYV8PtvGrnM=w302-h302-l90-rj,https://music.youtube.com/watch?v=97BsDMuHs3g&feature=share,2019-07-16
Покидьки,Любов і Віскі,https://lh3.googleusercontent.com/5jFqQIj4MNOoIHkyHwh24njh5muDwL9qpOrRhaNrOcukv-Hkk874BGoJKMWPSel5XkbEKZczL3cZDGA=w302-h302-l90-rj,https://lh3.googleusercontent.com/5jFqQIj4MNOoIHkyHwh24njh5muDwL9qpOrRhaNrOcukv-Hkk874BGoJKMWPSel5XkbEKZczL3cZDGA=w302-h302-l90-rj,https://music.youtube.com/watch?v=zu0aeZSadmA&feature=share,2019-07-24
dorydory,Love Season,https://lh3.googleusercontent.com/5Lil0--UNMhmp-ARoOA5Mr7JRKZ7LDmS7Jgqy26VDs_uRAoEfMOhv9LhcV5vwCtH5Yj8-e03hxpwFw4Rag=w302-h302-l90-rj,https://lh3.googleusercontent.com/5Lil0--UNMhmp-ARoOA5Mr7JRKZ7LDmS7Jgqy26VDs_uRAoEfMOhv9LhcV5vwCtH5Yj8-e03hxpwFw4Rag=w302-h302-l90-rj,https://music.youtube.com/watch?v=yWOj4V76BiM&feature=share,2019-04-09
DOVI,Voda,https://lh3.googleusercontent.com/5Lk1QO3kU5Zom3lQ0gBOonO-urwg08LwapRSjWLxc_IeaO90LvH53DcPWnsXMyfzmOwouDXTKKHlEXTT=w302-h302-l90-rj,https://lh3.googleusercontent.com/5Lk1QO3kU5Zom3lQ0gBOonO-urwg08LwapRSjWLxc_IeaO90LvH53DcPWnsXMyfzmOwouDXTKKHlEXTT=w302-h302-l90-rj,https://music.youtube.com/watch?v=4NCSz1hJ4gQ&feature=share,2019-10-29
Сома,Сюжеты Детства,https://lh3.googleusercontent.com/5NVhbywrSvjxC9v20Bggs8DjvNAHqEZVeMS4O5JruGguipXg2Z1v_TOWCwwW2TotXxBG5IAuGz7S-q9-=w302-h302-l90-rj,https://lh3.googleusercontent.com/5NVhbywrSvjxC9v20Bggs8DjvNAHqEZVeMS4O5JruGguipXg2Z1v_TOWCwwW2TotXxBG5IAuGz7S-q9-=w302-h302-l90-rj,https://music.youtube.com/watch?v=1tOSzJi-jV0&feature=share,2019-10-15
Ціна Ритму,Вічний Двигун,https://lh3.googleusercontent.com/5NyI1gRSq8kuLt5zzkE5OhwcS_H-5Q0xeGvNRqfnkvdQ5Dg9LE8ZP4MNBAOwHZynA9pCsA0Id9PKA0H-6g=w302-h302-l90-rj,https://lh3.googleusercontent.com/5NyI1gRSq8kuLt5zzkE5OhwcS_H-5Q0xeGvNRqfnkvdQ5Dg9LE8ZP4MNBAOwHZynA9pCsA0Id9PKA0H-6g=w302-h302-l90-rj,https://music.youtube.com/watch?v=QfipfQoR_MI&feature=share,2019-05-10
Grisly Faye,Heat Singers (Original Motion Picture Soundtrack),https://lh3.googleusercontent.com/5wj9bA-YiA6jICtxQxcImv7-nadE8VQvfGaoiRBqNbZ6KxJTM806eb6rY-paVchri9JMu9nWLekskbgMcQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/5wj9bA-YiA6jICtxQxcImv7-nadE8VQvfGaoiRBqNbZ6KxJTM806eb6rY-paVchri9JMu9nWLekskbgMcQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=n0gYpgFnXfA&feature=share,2019-10-10
Ponomariovv,Двадцять два,https://lh3.googleusercontent.com/5xhRZ1zwwMlbwBK4Z0gdz-fj7IvYdHAXFm-CiaREhbiuEgiaguYXfoHUC0ixbXOGUlPJFKR2tyJLfb_L=w302-h302-l90-rj,https://lh3.googleusercontent.com/5xhRZ1zwwMlbwBK4Z0gdz-fj7IvYdHAXFm-CiaREhbiuEgiaguYXfoHUC0ixbXOGUlPJFKR2tyJLfb_L=w302-h302-l90-rj,https://music.youtube.com/watch?v=4ts0ss6SCFY&feature=share,2019-11-22
German / Герман,Глянцевые Сёстры,https://lh3.googleusercontent.com/6cYbeDW_Qc1liCVnqkFNcUZDhDKyacWdaZcuELWji53PnPWPYSXMimE7OAIaFU26Ix1vjdzRuRe-l3Q_VQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/6cYbeDW_Qc1liCVnqkFNcUZDhDKyacWdaZcuELWji53PnPWPYSXMimE7OAIaFU26Ix1vjdzRuRe-l3Q_VQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=Deoka4uEjlY&feature=share,2019-09-20
Ulmo Tree / Ульмо Три,Пісні для неї,https://lh3.googleusercontent.com/6ORvSrRAmYZ1jszzORn-bh1Kcrs3rJ78Tp91eA4j161mr3k92Jr07E9bKQsuqEoa9bHs4oYmDOJDSl8l=w302-h302-l90-rj,https://lh3.googleusercontent.com/6ORvSrRAmYZ1jszzORn-bh1Kcrs3rJ78Tp91eA4j161mr3k92Jr07E9bKQsuqEoa9bHs4oYmDOJDSl8l=w302-h302-l90-rj,https://music.youtube.com/watch?v=qcOGf2O1zUA&feature=share,2019-06
Елена Войнаровская,Live in Volta,https://lh3.googleusercontent.com/6pvTIj0lCfB9nJ7tZKlr8CA0sQ9QxU0SKD0cvG1Pu28aYsCfGTrJBNWkWu1KWzeIB_abplFO41d7eTuC=w302-h302-l90-rj,https://lh3.googleusercontent.com/6pvTIj0lCfB9nJ7tZKlr8CA0sQ9QxU0SKD0cvG1Pu28aYsCfGTrJBNWkWu1KWzeIB_abplFO41d7eTuC=w302-h302-l90-rj,https://music.youtube.com/watch?v=i6d0SOvJQe4&feature=share,2019-04-14
Anton Strilets,Magic Music 2019,https://lh3.googleusercontent.com/6qo0CB8b6ucN3VfJ7BwEi0dVM6AYDT_UnFc-Ynmk5c7XBPt1jPgzLWgdGlV_03R41P9-itMV7nilL010=w302-h302-l90-rj,https://lh3.googleusercontent.com/6qo0CB8b6ucN3VfJ7BwEi0dVM6AYDT_UnFc-Ynmk5c7XBPt1jPgzLWgdGlV_03R41P9-itMV7nilL010=w302-h302-l90-rj,https://music.youtube.com/watch?v=cn8e4YrI8U0&feature=share,2019-02-22
US Orchestra,Smoke on the Mustache,https://lh3.googleusercontent.com/6tkTRoTl8R1bzXhaDI7cJSJXjJvgIORY-rEUrw525hd8DrvsX6FXZpaY1CsK_6hlgnPWl2C0ZNbg1WXl=w302-h302-l90-rj,https://lh3.googleusercontent.com/6tkTRoTl8R1bzXhaDI7cJSJXjJvgIORY-rEUrw525hd8DrvsX6FXZpaY1CsK_6hlgnPWl2C0ZNbg1WXl=w302-h302-l90-rj,https://music.youtube.com/watch?v=a4kf-ZZB2v4&feature=share,2019-11-15
alyona alyona,В хаті МА,https://lh3.googleusercontent.com/6UKTw_4S1DTk5rw1W5m76m5UCysdNqPpRtaMmrp9mROndGfB_33nKteLN7PhsSyBKge1u-Nw_DfUidW0=w302-h302-l90-rj,https://lh3.googleusercontent.com/6UKTw_4S1DTk5rw1W5m76m5UCysdNqPpRtaMmrp9mROndGfB_33nKteLN7PhsSyBKge1u-Nw_DfUidW0=w302-h302-l90-rj,https://music.youtube.com/watch?v=1Qv5pOWdCrM&feature=share,2019-11-25
Brosko,Хочу,https://lh3.googleusercontent.com/6vWl4YvzOPQzQhTeplLEci7ncO2pMQRCcGs4Yj41UTC45va5V7HJA0i0u9a-IqJDq0jVEe2tWveVwpRf=w302-h302-l90-rj,https://lh3.googleusercontent.com/6vWl4YvzOPQzQhTeplLEci7ncO2pMQRCcGs4Yj41UTC45va5V7HJA0i0u9a-IqJDq0jVEe2tWveVwpRf=w302-h302-l90-rj,https://music.youtube.com/watch?v=IXM7J6Dz93I&feature=share,2019-06-05
Мой пес по кличке Космик,Детская игра,https://lh3.googleusercontent.com/6yf4zuU5KadCdS8rYFbWIhY2_GONPS1iuQ_-j0yBB35IQPeARH0JAxCMpVp1t5s7Pqf3HHl1Z6wAHK3C=w302-h302-l90-rj,https://lh3.googleusercontent.com/6yf4zuU5KadCdS8rYFbWIhY2_GONPS1iuQ_-j0yBB35IQPeARH0JAxCMpVp1t5s7Pqf3HHl1Z6wAHK3C=w302-h302-l90-rj,https://music.youtube.com/watch?v=5g8WESUnOcQ&feature=share,2019-11-29
LCA,Fast Ride,https://lh3.googleusercontent.com/6ZzIaAqqCYLCEgfoBPcf6cIrtfwZaPSCvz43FFp6tV-6HdUVoFLnJpG2tGS7vNxNVwBCkThCoec3gDr_=w302-h302-l90-rj,https://lh3.googleusercontent.com/6ZzIaAqqCYLCEgfoBPcf6cIrtfwZaPSCvz43FFp6tV-6HdUVoFLnJpG2tGS7vNxNVwBCkThCoec3gDr_=w302-h302-l90-rj,https://music.youtube.com/watch?v=TMIXNRVOirs&feature=share,2019-12-04
Аня Чайковская & AQ,Синєє озеро,https://lh3.googleusercontent.com/7-_fQs3AsKAiTyMuiKKX6xrONe8x7cvDJ5H-XezbJBgKQDr7Fy04qpOAWeNoseIflvBn52JffJ06V6iU=w302-h302-l90-rj,https://lh3.googleusercontent.com/7-_fQs3AsKAiTyMuiKKX6xrONe8x7cvDJ5H-XezbJBgKQDr7Fy04qpOAWeNoseIflvBn52JffJ06V6iU=w302-h302-l90-rj,https://music.youtube.com/watch?v=WPiGqDRcWzI&feature=share,2019-04-19
Homefront ,Homefront ,https://lh3.googleusercontent.com/71sTA7WkWTKQvyC0U8iQ0Rt4abP5YUvH6lBLZDDLrQoeRHivU9xX_v8V3Y4uNJVLVV7ee5Dk4InXpAka=w302-h302-l90-rj,https://lh3.googleusercontent.com/71sTA7WkWTKQvyC0U8iQ0Rt4abP5YUvH6lBLZDDLrQoeRHivU9xX_v8V3Y4uNJVLVV7ee5Dk4InXpAka=w302-h302-l90-rj,https://music.youtube.com/watch?v=ox4v7nokJXU&feature=share,2019-07-12
Yurcash,Каралі Карпаратівав,https://lh3.googleusercontent.com/7FPtPm_Y2NF2oUNn2m294gHFWz8CAQqCZc2-zMkwnr6up5R0GS5p3Y7qy2EGYh9KlCZjfjMGzIWKKC69=w302-h302-l90-rj,https://lh3.googleusercontent.com/7FPtPm_Y2NF2oUNn2m294gHFWz8CAQqCZc2-zMkwnr6up5R0GS5p3Y7qy2EGYh9KlCZjfjMGzIWKKC69=w302-h302-l90-rj,https://music.youtube.com/watch?v=RsoSUn-yfDg&feature=share,2019-12-01
Cardinal Birds,Children of the 1990`s,https://lh3.googleusercontent.com/7kdO13ihK22Kq9uYEkmckLkfH0RmcCiuafCZV5GpGfyiAiGse6PSxxN1iPMZv7mP8hOKDGgBOoKZg1U=w302-h302-l90-rj,https://lh3.googleusercontent.com/7kdO13ihK22Kq9uYEkmckLkfH0RmcCiuafCZV5GpGfyiAiGse6PSxxN1iPMZv7mP8hOKDGgBOoKZg1U=w302-h302-l90-rj,https://music.youtube.com/watch?v=Kh8eSOemTmg&feature=share,2019-11-15
ARTBAT,Upperground,https://lh3.googleusercontent.com/7LMiql7UoTyh5_6B5F2tzI9ZBzQnPo2xAahf6U7EEg0JzM4NcPEwM7vQsqWQdBjdkpQZcRkrUoL8jeE=w302-h302-l90-rj,https://lh3.googleusercontent.com/7LMiql7UoTyh5_6B5F2tzI9ZBzQnPo2xAahf6U7EEg0JzM4NcPEwM7vQsqWQdBjdkpQZcRkrUoL8jeE=w302-h302-l90-rj,https://music.youtube.com/watch?v=9NOvWxYRR68&feature=share,2019-01-04
Eversince,Come In,https://lh3.googleusercontent.com/7n1DHaoiOVp-y2v0m-Mixfl_3_A9UbjZkQNt67uvzbweVbfFwrNzV4yqfsvaY7ZmkBG8zaxNSYX3j8aFbQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/7n1DHaoiOVp-y2v0m-Mixfl_3_A9UbjZkQNt67uvzbweVbfFwrNzV4yqfsvaY7ZmkBG8zaxNSYX3j8aFbQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=eW3d88CWI8s&feature=share,2019-12-18
Твій Бог Сьогодні П‘яний,Вечір перед сном,https://lh3.googleusercontent.com/8-ZSIxpkegalNZq52OfZKxj07gSae0GE10G7Z7xYxdfnCy2kFo2kTgf-mIsMInPOsYj9gF9Y-wSrjeRO=w302-h302-l90-rj,https://lh3.googleusercontent.com/8-ZSIxpkegalNZq52OfZKxj07gSae0GE10G7Z7xYxdfnCy2kFo2kTgf-mIsMInPOsYj9gF9Y-wSrjeRO=w302-h302-l90-rj,https://music.youtube.com/watch?v=lyIK1eUkryw&feature=share,2019-10-04
KAZKA,NIRVANA,https://lh3.googleusercontent.com/8-zYS2xcNPgEJQDHY-BveQ3DKCIUKSGLkcD59X6eMG1cGsCzsVksK-yGL83s_7eBN8OpvAxSQGyvcx_5=w302-h302-l90-rj,https://lh3.googleusercontent.com/8-zYS2xcNPgEJQDHY-BveQ3DKCIUKSGLkcD59X6eMG1cGsCzsVksK-yGL83s_7eBN8OpvAxSQGyvcx_5=w302-h302-l90-rj,https://music.youtube.com/watch?v=JB0X_l9MBP0&feature=share,2019-12-27
КОРРУПЦИЯ (МИША КРУПИН),Журавли,https://lh3.googleusercontent.com/8a_TZjoD27DLH3RHGY7Bpy1J4tExbJz8aKfFk3KVXw3mjFIQUt1disYDJ-Weg3vkrFIKK7LgSzWoV0nf0g=w302-h302-l90-rj,https://lh3.googleusercontent.com/8a_TZjoD27DLH3RHGY7Bpy1J4tExbJz8aKfFk3KVXw3mjFIQUt1disYDJ-Weg3vkrFIKK7LgSzWoV0nf0g=w302-h302-l90-rj,https://music.youtube.com/watch?v=XCUvQOLYiPY&feature=share,2019-05-30
Stacie,Кольоровий світ,https://lh3.googleusercontent.com/8hg670dnRZh7Rg4YCZIxzrIRauoDupnrB65Y5NSjBVwEvyIFzR3NQ_bCLkiRHYh4hTfeh1P5xjX7-0M=w302-h302-l90-rj,https://lh3.googleusercontent.com/8hg670dnRZh7Rg4YCZIxzrIRauoDupnrB65Y5NSjBVwEvyIFzR3NQ_bCLkiRHYh4hTfeh1P5xjX7-0M=w302-h302-l90-rj,https://music.youtube.com/watch?v=xwgyiNNiRCE&feature=share,2019-10-21
PVNCH,Білий,https://lh3.googleusercontent.com/8TDCUzy05kPLo3acbBhor2APzyX-1flyn_R6HACL2gbidqOumN3py2ch6GO5LTLrixcyniizYx0pk39R=w302-h302-l90-rj,https://lh3.googleusercontent.com/8TDCUzy05kPLo3acbBhor2APzyX-1flyn_R6HACL2gbidqOumN3py2ch6GO5LTLrixcyniizYx0pk39R=w302-h302-l90-rj,https://music.youtube.com/watch?v=vCiyPq3FNkU&feature=share,2019-12-06
Inplus,Vibe,https://lh3.googleusercontent.com/9DQ9NLiCqA5d1cTyA0cCcApdpTe8gI3FdVgrA_1MfDUKfbCEpm9PK5qOfsjxq8wGtD2TvCJo4lgDUcRO2A=w302-h302-l90-rj,https://lh3.googleusercontent.com/9DQ9NLiCqA5d1cTyA0cCcApdpTe8gI3FdVgrA_1MfDUKfbCEpm9PK5qOfsjxq8wGtD2TvCJo4lgDUcRO2A=w302-h302-l90-rj,https://music.youtube.com/watch?v=SnitrbrDFGs&feature=share,2019-03-29
Pulatova,Дневник снов,https://lh3.googleusercontent.com/9fFp_YJNOV5aUpUtg22sLs7h33Xghj7EVjaP7xIt-TO5Y9xl6Lf79dIrIame_gFyI7Zskj7mh2sQKsQ-=w302-h302-l90-rj,https://lh3.googleusercontent.com/9fFp_YJNOV5aUpUtg22sLs7h33Xghj7EVjaP7xIt-TO5Y9xl6Lf79dIrIame_gFyI7Zskj7mh2sQKsQ-=w302-h302-l90-rj,https://music.youtube.com/watch?v=cbncrs1M_54&feature=share,2019-10-01
Ани Лорак,За мечтой,https://lh3.googleusercontent.com/9mihZV__RpFksrle4ZQNEZAhNoKzZoSgHVthQt6R6BXotv_WzBIet810t59nX9rUua_QDe9R0Np3aWLF=w302-h302-l90-rj,https://lh3.googleusercontent.com/9mihZV__RpFksrle4ZQNEZAhNoKzZoSgHVthQt6R6BXotv_WzBIet810t59nX9rUua_QDe9R0Np3aWLF=w302-h302-l90-rj,https://music.youtube.com/watch?v=gmWG3p3CM0M&feature=share,2019-10-10
НЕформат,"Каструля ""Світла Сторона""",https://lh3.googleusercontent.com/9SzVpQjlWpD_bRjHZKZNXJB9_oIhuB_FYg-MV3E1uac3XvQ7Ck-SqHVeY7aioZaVhiLIwexsw3ygN4f_=w302-h302-l90-rj,https://lh3.googleusercontent.com/9SzVpQjlWpD_bRjHZKZNXJB9_oIhuB_FYg-MV3E1uac3XvQ7Ck-SqHVeY7aioZaVhiLIwexsw3ygN4f_=w302-h302-l90-rj,https://music.youtube.com/watch?v=HtHbeLX8ORI&feature=share,2019-01-14
Love'n'Joy,Bender on the Silk Road,https://lh3.googleusercontent.com/a_rZUsyuxs_qqI8s0g7HoYQOBpgOYKAjZsA85WPtzEl8A-bSChvLFWZ-G6g-ko0aE1dCJ1I5c_0YAId2=w302-h302-l90-rj,https://lh3.googleusercontent.com/a_rZUsyuxs_qqI8s0g7HoYQOBpgOYKAjZsA85WPtzEl8A-bSChvLFWZ-G6g-ko0aE1dCJ1I5c_0YAId2=w302-h302-l90-rj,https://music.youtube.com/watch?v=wtYC_Ug9h6E&feature=share,2019-02-01
Сашмир,Шум прибоя,https://lh3.googleusercontent.com/A3-KaILNZXEBvi4OOn-e54610RnATEkSBZ1VorAmxEbCdngTpDyjclv4Pgrs4B9KsULolqyHqEZQzpI=w302-h302-l90-rj,https://lh3.googleusercontent.com/A3-KaILNZXEBvi4OOn-e54610RnATEkSBZ1VorAmxEbCdngTpDyjclv4Pgrs4B9KsULolqyHqEZQzpI=w302-h302-l90-rj,https://music.youtube.com/watch?v=452GnyhF7YI&feature=share,2019-11-27
